description,brand,image_url,product_page_url,name
"
•
stufa salvaspazio ermetica
con
uscita fumi superiore coassiale
• rivestimento in acciaio verniciato con inserti in acciaio nichelato
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• predisposta con la possibilità di poter canalizzare l’aria calda in altri ambienti
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• predisposta anche per uscita fumi posteriore

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 8 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 38 h
Capacità serbatoio di alimentazione: 25 kg
Consumo orario pellet: 0.66 - 1.79 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
89 x 32 x 112 cm - 140 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireMichelle8aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/michelle-acciaio-caffellatte-8-kw-aria-canalizzabile-0-speed-fan,Stufa a pellet Ecofire Michelle 8 aria
"
• stufa a pellet con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• rivestimento in acciaio verniciato stondato
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda frontale
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa ad alte prestazioni
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 8.2 kW
Rendimento alla potenza termica nominale: 89.5 %
Autonomia di funzionamento max: 29 h
Capacità serbatoio di alimentazione: 16 kg
Consumo orario pellet: 0.56 - 1.95 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
53 x 46 x 102 cm - 93 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/MILÙ8.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/milu-acciaio-bianco-8-2-kw-aria-ventilata-0-speed-fan,MILÙ 8
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in ceramica
• doppia porta, una estetica ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13.2 kW
Rendimento alla potenza termica nominale: 90.1 %
Autonomia di funzionamento max: 25 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.73 - 3.04 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
62 x 59 x 125 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireNadine13.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/nadine-ceramica-caffellatte-13-kw-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Nadine 13
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• struttura in acciaio con rivestimento in ceramica
• doppia porta, una estetica ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13 kW
Rendimento alla potenza termica nominale: 90.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.99 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
62 x 59 x 125 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireNadineTC13kW.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/nadine-tc-ceramica-bianco-mat-tc-13-kw-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Nadine TC 13 kW
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• struttura in acciaio con rivestimento in ceramica
• doppia porta, una estetica ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.9 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.64 - 2.75 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
62 x 68 x 125 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireNadineTC12kWUS.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/nadine-tc-us-ceramica-bianco-mat-tc-12-kw-us-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Nadine TC 12 kW US
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• struttura in acciaio con rivestimento in ceramica
• doppia porta, una estetica ed una tecnica
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa ad alte prestazioni
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
•
Pro 2:
due ventilatori indipendenti; uno in ambiente e uno per la canalizzazione posteriore (Ø 8 cm)

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.4 %
Autonomia di funzionamento max: 21 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.73 - 2.76 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
62 x 68 x 125 cm - 190 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireNadine12kWUSPro2.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/nadine-us-ceramica-bianco-mat-12-kw-us-pro2-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Nadine 12 kW US Pro2
"
• struttura in acciaio con rivestimento in metallo
• doppia porta, una estetica ed una tecnica
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• uscita aria calda superiore
• ventilatore regolabile su più velocità e
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• scambiatore ad alta efficienza a tubi di fumo
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet
• canalizzazione esterna dell’aria comburente

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 8.2 kW
Rendimento alla potenza termica nominale: 87.7 %
Autonomia di funzionamento max: 29 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.628 - 1.917 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
53 x 59 x 119 cm - 112 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireNina8aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/nina-acciaio-bianco-8-2-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Nina 8 aria
"
•
stufa salvaspazio ermetica
con
uscita fumi superiore coassiale
• rivestimento in acciaio verniciato e vetro
• doppia porta, una estetica ed una tecnica
• vetro ceramico (800°) con sistema di auto pulizia
•
Balanced Door
, porta con sistema autobilanciante
• predisposta con la possibilità di poter canalizzare l’aria calda in altri ambienti
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• braciere in ghisa
• ampio cassetto di raccolta cenere e sistema
Speedy Clean
• sistema
Quick Start
(riduce i tempi di accensione)
• predisposta anche per uscita fumi posteriore

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 10 kW
Rendimento alla potenza termica nominale: 88 %
Autonomia di funzionamento max: 38 h
Capacità serbatoio di alimentazione: 25 kg
Consumo orario pellet: 0.66 - 2.29 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
90 x 36 x 113 cm - 140 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaaPelletEcofireTwiggy10aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/twiggy-acciaio-caffellatte-10-kw-aria-canalizzabile-0-speed-fan,Stufa a Pellet Ecofire Twiggy 10 aria
"
• stufa salvaspazio con profondità estremamente ridotta installabile a filo muro
• unico sportello frontale per accesso al focolare e al cassetto cenere
•
Twin Air System
per scaldare ambienti adiacenti
• uscita aria calda frontale con possibilità di montare un kit per canalizzare e parzializzare l’aria nelle due uscite
• display 4 tasti sul lato
• predisposizione per
Connection Box
• uscita fumi posteriore, sul lato sinistro con possibilità di uscita superiore con apposito kit

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 7.35 kW
Rendimento alla potenza termica nominale: 91.91 %
Autonomia di funzionamento max: 25 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.607 - 1.63 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 4 Stelle

Dimensioni:
89 x 25 x 105 cm - 110 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireVioletta7aria.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/violetta-acciaio-avorio-7-4-kw-aria-irraggiamento,Stufa a pellet Ecofire Violetta 7 aria
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa e pareti in
Magnofix
®
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 89.5 %
Autonomia di funzionamento max: 39 h
Capacità serbatoio di alimentazione: 22 kg
Consumo orario pellet: 0.57 - 2.08 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
52 x 52 x 110 cm - 100 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireVivi9.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/vivi-acciaio-nero-9-kw-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Vivi 9
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
• braciere in ghisa e pareti in
Magnofix
®
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 9 kW
Rendimento alla potenza termica nominale: 89.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 16 kg
Consumo orario pellet: 0.57 - 2.08 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
52 x 52 x 110 cm - 106 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireVivi9US.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/vivi-us-acciaio-bianco-9-us-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Vivi 9 US
"
•
stufa ermetica
con la possibilità di prelevare l’aria comburente direttamente dall’esterno
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 13 kW
Rendimento alla potenza termica nominale: 90.5 %
Autonomia di funzionamento max: 28 h
Capacità serbatoio di alimentazione: 18 kg
Consumo orario pellet: 0.64 - 2.99 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 58 x 122 cm - 155 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/VIVIENNE13.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/vivienne-acciaio-bianco-13-kw-aria-canalizzabile-aria-ventilata-0-speed-fan,VIVIENNE 13
"
•
stufa ermetica
con
uscita fumi coassiale superiore
• elegante forma circolare con rivestimento in acciaio verniciato
• porta con doppio vetro; quello estetico è un
vetro temprato nero
che diventa trasparente in presenza del fuoco
•
Balanced Door
, porta con sistema autobilanciante
• ventilatore regolabile su più velocità con tecnologia
Zero Speed Fan
(esclude la ventilazione aumentando il comfort acustico e favorisce una diffusione di calore naturale)
• pannello digitale con controllo a sfioramento
• fasce orarie di funzionamento programmabili su base giornaliera e settimanale
• predisposizione per
Connection Box
• tecnologia T3 a 4 tubi di fumo di diametro maggiorato ad alta efficienza e pulizia semplificata
•
Complete Burning System
: sistema di combustione totale con minima produzione di cenere
•
Self Cleaning System
: esclusivo sistema di pulizia automatica del braciere
• ampio cassetto cenere e sistema
Speedy Clean
di nuova generazione con accesso frontale alla pulizia del giro fumi
• sistema
Quick Start
(riduce i tempi di accensione)
• sistema a
Stella
di caricamento del pellet

Specifiche Tecniche:
-- Funzionamento a pellet --
Potenza termica nominale: 12 kW
Rendimento alla potenza termica nominale: 90.9 %
Autonomia di funzionamento max: 23 h
Capacità serbatoio di alimentazione: 15 kg
Consumo orario pellet: 0.64 - 2.75 kg/h
Diametro uscita fumi: ø 8 cm
Livello di prestazione ambientale: 5 Stelle

Dimensioni:
58 x 66 x 122 cm - 165 kg

Classe Energetica:
A+",Palazzetti,/images/palazzetti_prodotti/StufaapelletEcofireVivienne12US.webp,https://palazzetti.it/prodotti/stufe-a-pellet/aria/vivienne-us-acciaio-nero-12-kw-aria-canalizzabile-aria-ventilata-0-speed-fan,Stufa a pellet Ecofire Vivienne 12 US
